"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-105.48","49.05","CORONACH SPC","40318MN","2020-04-20","2020","04","20","","15.3","","-2.1","","6.6","","11.4","","0.0","","","","","","0.0","","","","34","","47",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-04-21","2020","04","21","","23.9","","3.4","","13.6","","4.4","","0.0","","","","","","0.0","","","","26","","51",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-04-22","2020","04","22","","20.2","","-1.6","","9.3","","8.7","","0.0","","","","","","0.0","","","","31","","46",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-04-23","2020","04","23","","17.9","","0.4","","9.1","","8.9","","0.0","","","","","","1.0","","","","36","","57",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-04-24","2020","04","24","","13.8","","-2.8","","5.5","","12.5","","0.0","","","","","","0.2","","","","31","","50",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-04-25","2020","04","25","","18.0","","-5.9","","6.0","","12.0","","0.0","","","","","","0.0","","","","","","",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-04-26","2020","04","26","","19.3","","-0.7","","9.3","","8.7","","0.0","","","","","","0.0","","","","29","","65",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-04-27","2020","04","27","","21.2","","-3.2","","9.0","","9.0","","0.0","","","","","","0.0","","","","25","","68",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-04-28","2020","04","28","","16.0","","1.5","","8.7","","9.3","","0.0","","","","","","0.0","","","","31","","76",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-04-29","2020","04","29","","22.9","","-0.3","","11.3","","6.7","","0.0","","","","","","0.0","","","","18","","53",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-04-30","2020","04","30","","24.9","","4.0","","14.5","","3.5","","0.0","","","","","","0.0","","","","","","",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-05-01","2020","05","01","","18.3","","0.8","","9.6","","8.4","","0.0","","","","","","3.0","","","","29","","64",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-05-02","2020","05","02","","20.3","","-2.8","","8.8","","9.2","","0.0","","","","","","0.0","","","","32","","48",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-05-03","2020","05","03","","18.5","","3.1","","10.8","","7.2","","0.0","","","","","","7.0","","","","13","","49",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-05-04","2020","05","04","","15.7","","0.9","","8.3","","9.7","","0.0","","","","","","1.5","","","","29","","41",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-05-05","2020","05","05","","16.1","","-1.7","","7.2","","10.8","","0.0","","","","","","0.0","","","","","","",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-05-06","2020","05","06","","19.3","","-3.0","","8.1","","9.9","","0.0","","","","","","0.0","","","","12","","33",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-05-07","2020","05","07","","15.5","","0.6","","8.1","","9.9","","0.0","","","","","","0.0","","","","8","","39",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-05-08","2020","05","08","","19.0","","-1.8","","8.6","","9.4","","0.0","","","","","","5.6","","","","31","","77",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-05-09","2020","05","09","","6.9","","0.6","","3.8","","14.2","","0.0","","","","","","0.2","","","","32","","73",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-05-10","2020","05","10","","9.3","","-3.6","","2.9","","15.1","","0.0","","","","","","0.0","","","","","","",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-05-11","2020","05","11","","10.9","","-6.1","","2.4","","15.6","","0.0","","","","","","0.0","","","","","","",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-05-12","2020","05","12","","10.8","","-2.6","","4.1","","13.9","","0.0","","","","","","2.7","","","","14","","56",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-05-13","2020","05","13","","13.0","","2.7","","7.8","","10.2","","0.0","","","","","","6.9","","","","12","","32",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-05-14","2020","05","14","","17.0","","1.5","","9.2","","8.8","","0.0","","","","","","0.5","","","","34","","33",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-05-15","2020","05","15","","19.4","","-0.5","","9.4","","8.6","","0.0","","","","","","0.0","","","","","","",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-05-16","2020","05","16","","22.3","","0.5","","11.4","","6.6","","0.0","","","","","","0.0","","","","17","","42",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-05-17","2020","05","17","","22.8","","6.3","","14.5","","3.5","","0.0","","","","","","0.0","","","","14","","62",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-05-18","2020","05","18","","24.9","","10.9","","17.9","","0.1","","0.0","","","","","","0.0","","","","14","","61",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-05-19","2020","05","19","","25.6","","6.8","","16.2","","1.8","","0.0","","","","","","0.0","","","","3","","32",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-05-20","2020","05","20","","28.7","","12.3","","20.5","","0.0","","2.5","","","","","","4.7","","","","17","","87",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-05-21","2020","05","21","","22.9","","7.6","","15.3","","2.7","","0.0","","","","","","0.2","","","","20","","66",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-05-22","2020","05","22","","21.6","","5.7","","13.7","","4.3","","0.0","","","","","","0.0","","","","21","","39",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-05-23","2020","05","23","","14.9","","7.1","","11.0","","7.0","","0.0","","","","","","0.0","","","","30","","34",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-05-24","2020","05","24","","15.7","","6.7","","11.2","","6.8","","0.0","","","","","","0.0","","","","30","","34",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-05-25","2020","05","25","","22.5","","0.8","","11.6","","6.4","","0.0","","","","","","0.0","","","","","","",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-05-26","2020","05","26","","22.2","","8.6","","15.4","","2.6","","0.0","","","","","","0.6","","","","26","","58",""
"-105.48","49.05","CORONACH SPC","40318MN","2020-05-27","2020","05","27","","20.4","","5.1","","12.8","","5.2","","0.0","","","","","","0.2","","","","29","","58",""
